headline,date,doc_type,material_type,section,keywords
Cambodian Activist’s Fall Exposes Broad Deception,2014-06-14,article,News,,"['Orphans and Orphanages', 'Children and Childhood', 'Child Abuse and Neglect', 'Human Trafficking', 'Prostitution']"
Trying to Limit Outside Influence in Prescribing Drugs,2014-06-14,article,News,,"['Drugs (Pharmaceuticals)', 'Ethics and Official Misconduct', 'Doctors']"
"Lee Hyla, 61, Who Mixed Rock and Jazz Into Classical Works, Dies",2014-06-14,article,Obituary (Obit),,"['Jazz', 'Music', 'Deaths (Obituaries)']"
Recognizing a Hurdle and Finding Her Voice,2014-06-14,article,News,,[]
"Alan Douglas, Who Mined Hendrix Archive, Dies at 82",2014-06-14,article,Obituary (Obit),,"['Music', 'Deaths (Obituaries)']"
"In Democratic Stronghold, a Republican Fights Back",2014-06-14,article,News,,['United States Politics and Government']
"Frank Schirrmacher, German Newspaper Publisher, Dies at 54",2014-06-14,article,Obituary (Obit),,"['Newspapers', 'Deaths (Obituaries)']"
"After Annexing Crimea, Euphoric Russia Turns Thoughts to Ukraine",2014-06-14,article,News,,['Defense and Military Forces']
University of Tokyo’s Favorite Disappointment,2014-06-14,multimedia,Slideshow,,['Baseball']
"As the Demand for Court Interpreters Climbs, State Budget Conflicts Grow as Well",2014-06-15,article,News,,"['Translation and Interpreters', 'Courts and the Judiciary', 'Jury System', 'Budgets and Budgeting', 'States (US)']"
Ivory Coast vs. Japan: Live Blog,2014-06-15,article,News,,"['Soccer', 'World Cup 2014 (Soccer)']"
"With Spurs’ Minds on a Title, the Heat Give Theirs a Break",2014-06-15,article,News,,"['Basketball', 'NBA Championship']"
Massachusetts Democrats Hand Coakley a Setback,2014-06-15,article,News,,"['Endorsements', 'Elections, Governors']"
Calling Back a Zombie Ship From the Graveyard of Space,2014-06-15,article,News,,"['Space and Astronomy', 'Satellites', 'Space Shuttles']"
A Nation Teased by a Stale Promise of Supremacy,2014-06-15,article,News,,"['World Cup 2014 (Soccer)', 'Soccer']"
Rebels’ Fast Strike in Iraq Was Years in the Making,2014-06-15,article,News,,"['Defense and Military Forces', 'Middle East and North Africa Unrest (2010- )', 'Iraq War (2003-11)']"
"Despite Five Bogeys, Kaymer Calmly Holds On to a Five-Shot Lead",2014-06-15,article,News,,"['Golf', 'United States Open (Golf)']"
"In Second Career Start, Harvey’s Former Teammate Blanks the Mets",2014-06-15,article,News,,['Baseball']
"Yankees Aren’t Exactly Bombers, but Their Bats Are Showing Signs of Life",2014-06-15,article,News,,['Baseball']
High School Stars Mix With Pros at Grand Prix,2014-06-15,article,News,,"['Track and Field', 'Running']"
"Winning Lottery Numbers for June 14, 2014",2014-06-15,article,List,,[]
Worry Under the Big Top as Mexico City Moves to Ban Circus Animals,2014-06-15,article,News,,"['Circuses', 'Animal Abuse, Rights and Welfare', 'ANIMALS']"
Pinehurst Scary? Not After Heart Surgery,2014-06-15,article,News,,"['Golf', 'United States Open (Golf)']"
‘Orphan Black’ Recap: Alison and Donnie Team Up,2014-06-15,article,News,,['Television']
Czech Star Loses Again in His Own Showcase,2014-06-15,article,News,,['Chess']
"Amanda Miller, Richard Nash",2014-06-15,article,News,,['Weddings and Engagements']
"Ian Shin, Peter Hill",2014-06-15,article,News,,['Weddings and Engagements']
"Caroline Spencer, Thomas Spanos",2014-06-15,article,News,,['Weddings and Engagements']
"Jennifer Park, Daniel Choi",2014-06-15,article,News,,['Weddings and Engagements']
"Christine Show, James Clarke II",2014-06-15,article,News,,['Weddings and Engagements']
"Sarah Meyer, Ari Brochin",2014-06-15,article,News,,['Weddings and Engagements']
"Nicole Rossi, Gregory Bleier",2014-06-15,article,News,,['Weddings and Engagements']
A Lasting Third Impression,2014-06-15,article,News,,['Weddings and Engagements']
Alexandra Steel and James Scott,2014-06-15,article,News,,['Weddings and Engagements']
"Kate Hart, Sean Finnigan",2014-06-15,article,News,,['Weddings and Engagements']
"Whitney Krueger, Duncan Kopp",2014-06-15,article,News,,['Weddings and Engagements']
"Alexandra Press, Frank Maguire IV",2014-06-15,article,News,,['Weddings and Engagements']
"Fanny Schwartz, Michael Pertnoy",2014-06-15,article,News,,['Weddings and Engagements']
"Lisa Aronson, Matthew Wein",2014-06-15,article,News,,['Weddings and Engagements']
Lynn Feng and Quindlen Krovatin,2014-06-15,article,News,,['Weddings and Engagements']
"Martha Brown, Brett Zuckman",2014-06-15,article,News,,['Weddings and Engagements']
"Nina Kretzmer, Gabriel Seed",2014-06-15,article,News,,['Weddings and Engagements']
"Rachel Stockman, Robert Koven",2014-06-15,article,News,,['Weddings and Engagements']
"David Barrineau, Marc Borsak",2014-06-15,article,News,,['Weddings and Engagements']
Melinda Anderson and John Moore,2014-06-15,article,News,,['Weddings and Engagements']
"Joanna Parga, Daniel Belinkie",2014-06-15,article,News,,['Weddings and Engagements']
Shayna Solomon and Ross Zachary,2014-06-15,article,News,,['Weddings and Engagements']
"Jeffrey Hoffman, Robert Lane",2014-06-15,article,News,,['Weddings and Engagements']
"Alison Scaramella, Thomas Baker",2014-06-15,article,News,,['Weddings and Engagements']
"Leigh Stearns, Christopher Dellasega",2014-06-15,article,News,,['Weddings and Engagements']
George Chauncey Jr. and Ronald Gregg,2014-06-15,article,News,,['Weddings and Engagements']
"Emily Washkowitz, Adam Tarkan",2014-06-15,article,News,,['Weddings and Engagements']
"Connor Crawford, Ian DeAndrea-Lazarus",2014-06-15,article,News,,['Weddings and Engagements']
"Sarah Cassar, Matthew Haddad",2014-06-15,article,News,,['Weddings and Engagements']
"Christina Chiou, Eric Tong",2014-06-15,article,News,,['Weddings and Engagements']
"At Long Last, Love Trumped Art",2014-06-15,article,News,,['Weddings and Engagements']
"Heather Platt, Benjamin Jacobson",2014-06-15,article,News,,['Weddings and Engagements']
"Katerina DeVito, Mohammad Al Seaidan",2014-06-15,article,News,,['Weddings and Engagements']
"Alexandra McArthur, Owen Fitzpatrick",2014-06-15,article,News,,['Weddings and Engagements']
"Kari Floren, Michael McKenzie",2014-06-15,article,News,,['Weddings and Engagements']
Annie Wang and Kenneth Fan,2014-06-15,article,News,,['Weddings and Engagements']
"Elizabeth Clark-Polner, David Miller",2014-06-15,article,News,,['Weddings and Engagements']
"Clarissa Polk, Tushin Shah",2014-06-15,article,News,,['Weddings and Engagements']
"Maria Kanos, Stavros Karageorgiou",2014-06-15,article,News,,['Weddings and Engagements']
"Sari Fandel, Stefan Weiss",2014-06-15,article,News,,['Weddings and Engagements']
"Malisa Iannino, Michael Frakes",2014-06-15,article,News,,['Weddings and Engagements']
"Mary Jo Kinser, Greg Hawkins",2014-06-15,article,News,,['Weddings and Engagements']
"Quotation of the Day for Sunday, June 15, 2014",2014-06-15,article,Quote,,[]
"Young, Former Titans Quarterback, Retires",2014-06-15,article,Brief,,['Football']
"Tim Cook, Making Apple His Own",2014-06-15,article,News,,['Computers and the Internet']
"Ballpark’s Lights Fail in Oakland, as Does Yankees’ Offense ",2014-06-15,article,News,,['Baseball']
"Corrections: June 15, 2014",2014-06-15,article,News,,[]
"Fearing a Junta Crackdown, Cambodian Workers Stream Out of Thailand",2014-06-15,article,News,,"['Foreign Workers', 'Illegal Immigration']"
‘There Are Iowa Reasons’ for Talking About Illegal Immigration,2014-06-15,audio,,,"['Illegal Immigration', 'Law and Legislation']"
Massacre Claim Shakes Iraq,2014-06-15,article,News,,"['War Crimes, Genocide and Crimes Against Humanity', 'Terrorism', 'Muslims and Islam']"
Lou Dalton: Spring 2015 Menswear,2014-06-15,multimedia,Slideshow,,[]
The World’s Best Father Gets a Close Shave,2014-06-15,article,News,,"['Comedy and Humor', ""Father's Day"", 'Parenting']"
Morning Views,2014-06-15,article,News,,[]
Kent & Curwen: Spring 2015 Menswear,2014-06-15,multimedia,Slideshow,,[]
Topman Design: Spring 2015 Menswear,2014-06-15,multimedia,Slideshow,,[]
The Corporates and the Crazies,2014-06-15,article,News,,[]
"Where Dishonesty Is Best Policy, U.S. Soccer Falls Short",2014-06-15,article,News,,"['World Cup 2014 (Soccer)', 'Soccer', 'Officiating (Sports)']"
Bombings Kill Up to 21 People in Baghdad,2014-06-15,article,News,,['Terrorism']
Disciplined Democrats,2014-06-15,article,News,,[]
In Our Pages: June 16,2014-06-15,article,News,,"['Disasters and Emergencies', 'Holocaust and the Nazi Era', 'Weather']"
Double-Duty Dads,2014-06-15,article,News,,[]
Netanyahu Says Three Were Taken by Hamas,2014-06-15,article,News,,"['Kidnapping', 'Palestinians']"
Looking at Link Between Violent Video Games and Lack of Empathy,2014-06-15,article,News,,"['Computer and Video Games', 'E3 Media and Business Summit', 'Empathy', 'Newtown, Conn, Shooting (2012)', 'Violence (Media and Entertainment)']"
Jonathan Saunders: Spring 2015 Menswear,2014-06-15,multimedia,Slideshow,,[]
"Casey Kasem, Wholesome Voice of Pop Radio, Dies at 82",2014-06-15,article,Obituary (Obit),,"['Radio', 'Disc Jockeys', 'Deaths (Obituaries)', 'Rock Music', 'Music']"
Switzerland vs. Ecuador: World Cup 2014 Live Blog,2014-06-15,article,News,,"['Soccer', 'World Cup 2014 (Soccer)']"
"Casey Kasem, an American Voice",2014-06-15,multimedia,Video,,"['Rock Music', 'Radio', 'Disc Jockeys']"
Vows | A Defining Moment,2014-06-15,multimedia,Video,,"['Vows (Times Column)', 'Weddings and Engagements']"
What’s On Sunday,2014-06-15,article,Schedule,,[]
MAN: Spring 2015 Menswear,2014-06-15,multimedia,Slideshow,,[]
 Six Are Killed in a House Fire in Newark ,2014-06-15,article,News,,"['Fires and Firefighters', 'Deaths (Fatalities)']"
Making Balls Behind Bars,2014-06-15,multimedia,Video,,"['Sentences (Criminal)', 'Prisons and Prisoners', 'Soccer']"
"Dancing for the Knicks Is a Coveted Opportunity, but the Salary Is a Secret",2014-06-15,article,News,,"['Dancing', 'Labor and Jobs', 'Basketball', 'Wages and Salaries', 'Cheerleaders']"
‘22 Jump Street’ and ‘Dragon 2’ Power Weekend Box Office,2014-06-15,article,News,,['ANIMATED FILMS']
Casey Kasem Remembered on Twitter,2014-06-15,article,News,,['Radio']
Host in a Big-Tent Era of Pop Music,2014-06-15,article,News,,"['Music', 'Radio', 'Disc Jockeys', 'Rock Music']"
Pakistan Military Wages Assault Against Militants,2014-06-15,article,News,,"['Terrorism', 'Defense and Military Forces']"
Obama Discusses Climate Change,2014-06-15,multimedia,Video,,['Global Warming']
"For Your Birthday, We Got You the Sun",2014-06-15,article,News,,['Art']
"Up at a Villa, Down in a Temple",2014-06-15,article,News,,"['Classical Music', 'Caramoor International Music Festival']"
Side by Side by Riverside,2014-06-15,article,News,,"['Dancing', 'River to River Festival (NYC)']"
Senior-Year Blues in 1950s Texas,2014-06-15,article,News,,['Movies']
"Peace, Love and Mayhem",2014-06-15,article,News,,['Music']
When Barristers Do Battle,2014-06-15,article,News,,['Television']
Siemens and Mitsubishi Heavy Industries Nearing an Offer for Alstom,2014-06-15,article,News,,"['Energy and Power', 'High-Speed Rail Projects', 'Mergers, Acquisitions and Divestitures', 'Stocks and Bonds']"
Richard Nicoll: Spring 2015 Menswear,2014-06-15,multimedia,Slideshow,,[]
"‘There Is a Divide’ in Republican Party, Cantor Says",2014-06-15,article,News,,['United States Politics and Government']
France vs. Honduras: Live Blog,2014-06-15,article,News,,"['Soccer', 'World Cup 2014 (Soccer)']"
Christopher Shannon: Spring 2015 Menswear,2014-06-15,multimedia,Slideshow,,[]
Obama Pushes Iraqis to Mend Sectarian Rifts,2014-06-15,article,News,,"['Kurds', 'Muslims and Islam']"
"Allergan, Defending Its Fort Botox",2014-06-15,article,News,,[]
The Making of a Male Model,2014-06-15,multimedia,Video,,"['Models (Professional)', ""Men's Fashion Week"", 'Fashion and Apparel', 'London Fashion Week']"
U.S. Plans to Evacuate Many Embassy Workers,2014-06-15,article,News,,"['Evacuations and Evacuees', 'Diplomatic Service, Embassies and Consulates']"
Agi & Sam: Spring 2015 Menswear,2014-06-15,multimedia,Slideshow,,[]
"Moving Together, if Not in Unison",2014-06-15,article,News,,"['Dancing', 'Movies']"
"For Fox, Much Is Riding on 3 Sequels to ‘Avatar’",2014-06-15,article,News,,"['Movies', 'Science Fiction', '3-D Devices and Effects']"
Editorial Cartoon,2014-06-15,article,News,,[]
Argentina vs. Bosnia-Herzegovina: Live Blog,2014-06-15,article,News,,"['Soccer', 'World Cup 2014 (Soccer)']"
Williams Companies to Pay $6 Billion for Controlling Stake in Shale Gas Firm,2014-06-15,article,News,,"['Mergers, Acquisitions and Divestitures', 'Natural Gas', 'Shale']"
A Regular-Guy Gumshoe Tiptoeing in Literary London,2014-06-15,article,Review,,['Books and Literature']
Bridge World Meets at Longevity Valley Event in China,2014-06-15,article,News,,"['Cards and Card Games', 'Bridge (Card Game)']"
Evolution and the Bible Literalists,2014-06-15,article,Letter,,"['Evolution (Biology)', 'Creationism and Intelligent Design', 'Bible', 'Christians and Christianity', 'Science and Technology']"
We’re Eating Too Much,2014-06-15,article,Letter,,"['Diet and Nutrition', 'Obesity']"
These Girls Just Want to Play Baseball ...,2014-06-15,article,Letter,,"['Softball', 'Baseball', 'Women and Girls', 'Title IX (Gender Discrimination Legislation)']"
Detroit’s ‘Savage Wasteland’: The Future of Our Cities?,2014-06-15,article,Letter,,"['Urban Areas', 'Lakes', 'Water Pollution', 'Transportation']"
James Franco to Direct Play,2014-06-15,article,Brief,,['Theater']
"Batting Leadoff, Granderson Helps Mets Beat Padres",2014-06-15,article,News,,['Baseball']
"Tony for Best Musical Is Nice, but a Profitable Hit Is Better",2014-06-15,article,News,,"['Theater', 'Tony Awards (Theater Awards)', 'ADVERTISING AND MARKETING', 'Online Advertising']"
Subs,2014-06-15,article,News,,['Crossword Puzzles']
"Out of Desert Dust, a Miracle on a Shoestring",2014-06-15,article,News,,"['Area Planning and Renewal', 'Parks and Other Recreation Areas', 'Mobile Homes and Trailers']"
Some New Games to Sink Your Claws Into,2014-06-15,article,Review,,"['Computer and Video Games', 'E3 Media and Business Summit', 'PlayStation 4 (Video Game System)', 'Xbox One (Video Game System)', 'Wii (Video Game System)']"
The Other Veterans Scandal,2014-06-15,article,Op-Ed,,"['Veterans', 'Health Insurance and Managed Care', 'Iraq War (2003-11)', 'United States Defense and Military Forces', 'United States Politics and Government', 'Afghanistan War (2001- )']"
"Among a Troupe’s New Works, a Battle ...",2014-06-15,article,Review,,['Dancing']
... And an Ostrich That Spreads Its Wings,2014-06-15,article,Review,,['Dancing']
Museum Power Squabble Borders on the Surreal,2014-06-15,article,News,,"['Museums', 'Art']"
Racing by Snowmobile for Economic Survival in Michigan,2014-06-15,article,Review,,"['Movies', 'Documentary Films and Programs']"
France Leaves Scoring Struggles Behind in Its Opener,2014-06-15,article,News,,"['World Cup 2014 (Soccer)', 'Soccer']"
"For Katie Couric, Shift to Web From TV Is Complete",2014-06-15,article,News,,"['Television', 'Computers and the Internet', 'News and News Media']"
A Theme Park for Thomas Trains,2014-06-15,article,Brief,,"['AMUSEMENT AND THEME PARKS', 'Television']"
How We Play the Game,2014-06-15,multimedia,Interactive Feature,,"['Soccer', 'World Cup 2014 (Soccer)']"
"A Long Day’s Bach Journey, by Train, Foot and Ferry, With Cello",2014-06-15,article,News,,"['Classical Music', 'Music']"
London Welcomes the Tech Set and Its Money,2014-06-15,article,News,,"['Initial Public Offerings', 'Venture Capital']"
The True Cost of Hidden Money,2014-06-15,article,Op-Ed,,"['Tax Shelters', 'Tax Evasion', 'Income Inequality', 'Federal Taxes (US)', 'Corporate Taxes', 'Banking and Financial Institutions', 'International Trade and World Market']"
High-Scoring A’s Punish Yankees in a Matchup of Fill-In Starters,2014-06-15,article,News,,['Baseball']
"Kaymer, Leading All the Way, Wins by 8 for His First U.S. Open Title",2014-06-15,article,News,,"['Golf', 'United States Open (Golf)']"
Device Maker Medtronic Agrees to Merger and Will Move to Ireland,2014-06-15,article,News,,"['Medical Devices', 'Mergers, Acquisitions and Divestitures']"
Starbucks to Provide Free College Education to Thousands of Workers,2014-06-15,article,News,,"['Tuition', 'Colleges and Universities', 'Coffeehouses', 'E-Learning']"
"Out of Power Almost 7 Years, Blair Is Still Haunted by a Legacy of War",2014-06-15,article,News,,['Iraq War (2003-11)']
It’s Privacy vs. the People in the Battle for Martin’s Beach,2014-06-15,article,News,,"['Law and Legislation', 'Land Use Policies', 'Eminent Domain', 'Beaches', 'Suits and Litigation (Civil)']"
